evolution$generation,evolution$evaluated,nbBoats,ReserveIntegrale,ZonesExclusionPeche,PrixPoisson,BiomassInit,objective$om_sumBiomass,objective$om_capitalTotal,evolution$samples,evolution$generated,om_MSTb,om_MFETc,om_MFETb,om_MSTc,om_capitalTotal,om_capital_moyen_2,om_sumBiomass,om_capital_moyen_1,om_biomassfished,mySeed
900,900,124.67198732909118,1.7313985350205694,true,1758.74634476654,311888.6557516436,217990.01042072233,5.253850147649965E8,1,710,"[0.0]","[36.0]","[0.0]","[0.9904109589041096]","[5.253850147649965E8]","[3.6269260751414436E8]","[217990.01042072233]","[1.6269240725085217E8]","[121.36333579516437]","[-1568798062]"
900,900,250.49123260030174,2.7062949408806496,false,1660.2397211238317,308410.2540018663,161989.00363424193,3.10768276547421E8,1,259,"[0.0]","[51.0]","[0.0]","[0.9863013698630136]","[3.10768276547421E8]","[2.159758161448131E8]","[161989.00363424193]","[9.479246040260786E7]","[163.08454582991345]","[1162989973]"
900,900,50.0,4.456190345374493,true,1973.6681623945913,388914.19464859297,365745.91065015935,8.067257081906652E8,1,417,"[0.0]","[39.0]","[0.0]","[0.9895890410958904]","[8.067257081906652E8]","[5.555100181122429E8]","[365745.91065015935]","[2.5121569007842237E8]","[53.971103171549395]","[-1337004314]"
900,900,478.034376496804,6.0,true,1973.254069264268,255167.01053962568,95994.33789739248,1.0723317950452995E8,1,782,"[0.5972602739726027]","[74.0]","[69.0]","[0.98]","[1.0723317950452995E8]","[7.696420790787713E7]","[95994.33789739248]","[3.0268971596652813E7]","[161.43103790895276]","[-1238081213]"
900,900,50.0,5.374694488317614,false,1761.5789687457486,396502.20355330216,373751.9293531531,6.494476624927888E8,1,227,"[0.0]","[42.0]","[0.0]","[0.9887671232876712]","[6.494476624927888E8]","[4.4810857441381615E8]","[373751.9293531531]","[2.013390880789727E8]","[55.95652955640003]","[-323029516]"
900,900,187.150482578292,2.2467674149069348,false,2632.638033996403,320456.68874745513,182889.95557847267,6.22285421085461E8,1,629,"[0.0]","[23.0]","[0.0]","[0.993972602739726]","[6.22285421085461E8]","[4.2864473207900095E8]","[182889.95557847267]","[1.9364068900646007E8]","[156.6574119732883]","[727886832]"
900,900,505.40171490580116,2.6609628311020246,true,1669.8158729997847,427389.5307916256,61724.34396560501,6.356484460722591E7,1,19,"[0.9586301369863014]","[42.0]","[126.0]","[0.9887671232876712]","[6.356484460722591E7]","[4.7399629474422306E7]","[61724.34396560501]","[1.6165215132803604E7]","[78.09076144459598]","[-514489080]"
900,900,299.03041065613115,4.734464059421574,true,2877.6240531276544,187997.4274592687,98997.18300100048,2.2384018504534256E8,1,362,"[0.6408219178082192]","[48.0]","[74.0]","[0.9871232876712329]","[2.2384018504534256E8]","[1.5658154038321644E8]","[98997.18300100048]","[6.725864466212614E7]","[113.21643037692833]","[1625645735]"
900,900,405.48004945839114,6.0,true,1939.652383763168,275103.0417166381,124149.32366058002,1.4950409224760264E8,1,869,"[0.4219020172910663]","[58.0]","[99.0]","[0.9843835616438357]","[1.4950409224760264E8]","[1.0578914020877825E8]","[124149.32366058002]","[4.37149520388244E7]","[183.26227770062016]","[-404426493]"
900,900,50.0,5.619298595340273,true,2668.0396421824244,327663.93736805365,309025.8745672287,7.852129567345039E8,1,716,"[0.0]","[34.0]","[0.0]","[0.9909589041095891]","[7.852129567345039E8]","[5.408299361996412E8]","[309025.8745672287]","[2.4438302053486264E8]","[45.978068046396146]","[-204888413]"
900,900,524.5544768293104,4.620075680749288,true,1692.4945875064009,380409.59287886065,89247.47608996056,8.859377132765567E7,1,845,"[0.707945205479452]","[53.0]","[109.0]","[0.9857534246575342]","[8.859377132765567E7]","[6.436641667160065E7]","[89247.47608996056]","[2.4227354656055022E7]","[145.4889415918998]","[1261986427]"
900,900,454.0730749072115,4.077284672145492,true,2588.892884473222,287016.50422999007,79839.37864924569,1.4505454407474756E8,1,373,"[0.8342465753424657]","[39.0]","[93.0]","[0.9895890410958904]","[1.4505454407474756E8]","[1.0278794313859132E8]","[79839.37864924569]","[4.226660093615623E7]","[119.78288654327729]","[815041138]"
900,900,447.4989971411136,4.3496261229091475,true,3000.0,277105.1134665337,84004.37425169558,1.7467178974274024E8,1,701,"[0.7956164383561644]","[32.0]","[88.0]","[0.9915068493150685]","[1.7467178974274024E8]","[1.2298131540528402E8]","[84004.37425169558]","[5.169047433745623E7]","[118.99236652934013]","[-84873199]"
900,900,136.47829752323327,6.0,true,2319.721097165133,434986.41398695426,343353.0761306482,6.64266632116801E8,1,781,"[0.0]","[20.0]","[0.0]","[0.9947945205479453]","[6.64266632116801E8]","[4.576490712064036E8]","[343353.0761306482]","[2.0661756091039735E8]","[194.80400913929896]","[1417799420]"
900,900,50.0,6.0,true,1460.7748264622999,325774.3583823758,307493.7261498233,3.917020817844229E8,1,476,"[0.0]","[64.0]","[0.0]","[0.9827397260273972]","[3.917020817844229E8]","[2.7180876885874605E8]","[307493.7261498233]","[1.1989331292567685E8]","[45.69285620453052]","[1281054198]"
900,900,108.45451709717284,1.6767580376743956,false,1852.11914344264,296473.21526227286,228613.74580683644,6.218937383303548E8,1,48,"[0.0]","[41.0]","[0.0]","[0.989041095890411]","[6.218937383303548E8]","[4.288704287504675E8]","[228613.74580683644]","[1.930233095798873E8]","[101.26922420474806]","[597535912]"
900,900,100.52884792743097,5.685809945480237,true,2775.8838408295424,188064.93325674458,157343.27678209127,3.820430858031441E8,1,663,"[0.0]","[40.0]","[0.0]","[0.9893150684931507]","[3.820430858031441E8]","[2.650187055546022E8]","[157343.27678209127]","[1.1702438024854188E8]","[67.56390849764021]","[944051042]"
900,900,455.67441977149326,3.147286898393544,false,2281.259850300101,299614.2731443075,35786.06713909372,8.764642024119006E7,1,890,"[0.9764383561643836]","[42.0]","[87.0]","[0.9887671232876712]","[8.764642024119006E7]","[6.3551841379360184E7]","[35786.06713909372]","[2.4094578861829877E7]","[62.53683738904861]","[-1311948304]"
900,900,50.0,4.709979172639186,true,1664.567597246673,394907.1608489448,371717.3953518717,6.641988723893551E8,1,568,"[0.0]","[45.0]","[0.0]","[0.9879452054794521]","[6.641988723893551E8]","[4.5809757920138735E8]","[371717.3953518717]","[2.0610129318796772E8]","[54.82115143614716]","[876288574]"
900,900,578.0815760488321,0.7758884768909562,false,2252.420184685201,388138.75363145216,2.6576991848573783E-5,5916710.783835234,2,16,"[0.9789041095890411,0.9789041095890411]","[32.0,32.0]","[78.0,78.0]","[0.9895587739979791,0.9896251673360107]","[5916710.783835234,6033267.212531574]","[7956757.664948234,8034507.227228826]","[2.6576991848573783E-5,2.6679747074583718E-5]","[-2040046.8811130004,-2001240.0146972523]","[4.789881867183314E-8,5.7140921597364355E-8]","[-523009179,2085720698]"
900,900,120.59922469413696,3.631005740208791,false,1145.088570257522,220532.36521989392,166528.46896204274,2.0635748051348972E8,1,563,"[0.0]","[86.0]","[0.0]","[0.9767123287671233]","[2.0635748051348972E8]","[1.4493504676730984E8]","[166528.46896204274]","[6.1422433746179886E7]","[97.62444826124089]","[1292426575]"
900,900,234.83280517284996,0.22157902336666252,true,1731.0772688683537,376173.74527747143,133551.89450212434,3.4674629837080216E8,1,357,"[0.0]","[36.0]","[0.0]","[0.9904109589041096]","[3.4674629837080216E8]","[2.4033048839502716E8]","[133551.89450212434]","[1.0641580997577499E8]","[114.61206794580315]","[-727384254]"
900,900,563.0782110001936,6.0,false,1619.0840409367422,427480.6232776916,92858.3259895775,9.868894484173883E7,1,286,"[0.6495890410958904]","[44.0]","[86.0]","[0.9882191780821917]","[9.868894484173883E7]","[7.108220359923872E7]","[92858.3259895775]","[2.7606741242500108E7]","[210.2083478339654]","[-1900755423]"
900,900,418.7406540720509,2.7457205709649797,true,2288.8135128115673,341722.5741558138,76571.40118471,1.4532545016311306E8,1,898,"[0.9252054794520548]","[35.0]","[139.0]","[0.9906849315068493]","[1.4532545016311306E8]","[1.0309271768993713E8]","[76571.40118471]","[4.223273247317594E7]","[89.9332511135747]","[1953478319]"
900,900,528.6225891613756,4.887706768941336,true,2559.5534597156657,279440.3016715668,61234.32087248122,8.73773478862429E7,1,11,"[0.9347945205479452]","[42.0]","[66.0]","[0.9887671232876712]","[8.73773478862429E7]","[6.3458664175401844E7]","[61234.32087248122]","[2.391868371084105E7]","[95.26892410863903]","[1100908310]"
900,900,193.9962333706615,4.128495687760402,true,1263.5070061516462,414536.35745154443,272649.02212187543,3.294365039534435E8,1,276,"[0.0]","[43.0]","[0.0]","[0.9884931506849315]","[3.294365039534435E8]","[2.2875710769493943E8]","[272649.02212187543]","[1.0067939625850411E8]","[223.30152979678425]","[1195846234]"
900,900,130.49644289834765,1.813743751170803,true,1825.3035083698255,296226.76415954065,208252.42759524792,5.144670373168713E8,1,257,"[0.0]","[39.0]","[0.0]","[0.9895890410958904]","[5.144670373168713E8]","[3.55246821972779E8]","[208252.42759524792]","[1.5922021534409234E8]","[119.13369256744974]","[449604639]"
900,900,134.50928879651002,1.7760479703375032,false,1256.7465671711666,404937.4904727056,282662.102361437,5.0220521754001904E8,1,893,"[0.0]","[43.0]","[0.0]","[0.9884931506849315]","[5.0220521754001904E8]","[3.4696460390706027E8]","[282662.102361437]","[1.5524061363295874E8]","[166.64944164861188]","[1788310828]"
900,900,136.86328454796103,5.585321497397544,true,2233.945977788937,363245.89451864915,285427.97860386764,5.604944921171267E8,2,101,"[0.0,0.0]","[26.0,26.0]","[0.0,0.0]","[0.9931506849315068,0.9931506849315068]","[5.608163404394403E8,5.604944921171267E8]","[3.870051978892049E8,3.867645948272611E8]","[285454.3370070686,285427.97860386764]","[1.7381114255023536E8,1.7372989728986564E8]","[162.5167168469431,162.65559764854962]","[844952256,830136908]"
900,900,153.27933447414011,1.7343247957721903,true,2528.7064661134946,335027.0943204894,209348.99375384225,7.06859439094611E8,1,138,"[0.0]","[22.0]","[0.0]","[0.9942465753424657]","[7.06859439094611E8]","[4.863920734861931E8]","[209348.99375384225]","[2.2046736560841793E8]","[143.81568697093908]","[954222771]"
900,900,251.63019643250607,3.587389996896102,false,2426.489539731063,347384.0687682418,198970.59027152337,5.1604387099362993E8,1,365,"[0.0]","[28.0]","[0.0]","[0.9926027397260274]","[5.1604387099362993E8]","[3.560575804615655E8]","[198970.59027152337]","[1.599862905320644E8]","[202.5100142606865]","[2065203566]"
900,900,50.0,4.166756210868459,false,3000.0,174884.20240766852,164287.02765817987,5.674986789387181E8,1,600,"[0.0]","[57.0]","[0.0]","[0.9846575342465753]","[5.674986789387181E8]","[3.920228374681679E8]","[164287.02765817987]","[1.7547584147055012E8]","[24.465756119355547]","[-2118230228]"
900,900,152.3702424900358,5.907345687106682,true,2061.4236249224687,417481.20578163,329260.98381495243,5.706348376593057E8,1,854,"[0.0]","[28.0]","[0.0]","[0.9926027397260274]","[5.706348376593057E8]","[3.9363847484499735E8]","[329260.98381495243]","[1.7699636281430832E8]","[185.65789452377527]","[715714894]"
900,900,526.9659754666951,5.009187927487126,false,2620.766180361094,299304.1858213149,62225.78989163579,1.2415168880409324E8,1,671,"[0.9134246575342466]","[37.0]","[70.0]","[0.9901369863013698]","[1.2415168880409324E8]","[8.843312853064719E7]","[62225.78989163579]","[3.571856027344606E7]","[128.1176588717156]","[833473548]"
900,900,135.25159170903748,2.0204498597094074,false,1736.511236981923,299210.2542782853,211788.5144524617,5.059757751640198E8,1,757,"[0.0]","[42.0]","[0.0]","[0.9887671232876712]","[5.059757751640198E8]","[3.495554104962804E8]","[211788.5144524617]","[1.5642036466773948E8]","[123.00674728189063]","[-1273407044]"
900,900,311.4119886287777,2.882010500979673,false,2242.648531166403,377830.1412157691,148313.2354308216,3.6712027987600183E8,1,411,"[0.27012471655328796]","[28.0]","[261.0]","[0.9926027397260274]","[3.6712027987600183E8]","[2.541536698694415E8]","[148313.2354308216]","[1.1296661000656036E8]","[191.34235270887493]","[403567884]"
900,900,434.91318523574864,3.655872719704795,true,2158.118631132291,383019.81930009834,93195.51026782558,1.4753560597929192E8,1,873,"[0.72]","[31.0]","[140.0]","[0.9917808219178083]","[1.4753560597929192E8]","[1.0455819539637066E8]","[93195.51026782558]","[4.297741058292127E7]","[127.23581752012447]","[1117234671]"
900,900,572.0109432885074,4.378772206203261,false,3000.0,423048.2344449654,11339.555139262307,6.478675735365531E7,1,811,"[0.9712328767123287]","[19.0]","[85.0]","[0.9950684931506849]","[6.478675735365531E7]","[4.7956266834862106E7]","[11339.555139262307]","[1.68304905187932E7]","[24.668825312042465]","[236684918]"
900,900,119.20248599262547,1.8322784358227722,false,1831.339446710032,320047.57662374777,223805.82226684265,5.806801498554809E8,1,302,"[0.0]","[32.0]","[0.0]","[0.9915068493150685]","[5.806801498554809E8]","[4.0061470375155365E8]","[223805.82226684265]","[1.8006544610392722E8]","[130.6581649264759]","[-1822598362]"
900,900,451.1728036811664,1.9496394443737604,false,2446.1605394684248,391012.7977084623,6090.512389254537,6.061088036579964E7,2,260,"[0.9676712328767123,0.9673972602739725]","[26.0,26.0]","[119.0,120.0]","[0.9931506849315068,0.9931506849315068]","[6.061088036579964E7,6.075879903922232E7]","[4.514086360718869E7,4.523436303670412E7]","[6090.512389254537,6210.018812377127]","[1.5470016758610958E7,1.55244360025182E7]","[10.045466793569293,10.344218570051018]","[685230036,-862664528]"
900,900,68.28810860889503,4.777164386051029,true,1200.101508641705,221536.6203405709,196031.58254778292,2.3010026165840557E8,1,807,"[0.0]","[85.0]","[0.0]","[0.976986301369863]","[2.3010026165840557E8]","[1.6124290518697798E8]","[196031.58254778292]","[6.885735647142759E7]","[57.259807007159495]","[62910014]"
900,900,95.89962725864561,3.673552572385132,true,2027.0332314840641,181314.32236236183,148222.26167255975,3.344791106679479E8,1,484,"[0.0]","[57.0]","[0.0]","[0.9846575342465753]","[3.344791106679479E8]","[2.3246479347280183E8]","[148222.26167255975]","[1.0201431719514602E8]","[64.1105556695776]","[-887689384]"
900,900,504.5992255054423,2.1879585727485473,false,1709.7823167024455,424086.09413948364,80.62398430812001,1.299106009902169E7,1,769,"[0.9723287671232876]","[39.0]","[102.0]","[0.9895890410958904]","[1.299106009902169E7]","[1.2766122372165974E7]","[80.62398430812001]","[224937.72685571542]","[0.15402219330878464]","[1570331876]"
900,900,112.8289983000549,0.9082199356179607,false,1833.3337575109563,304088.1112958557,225695.06168985902,6.651236957644736E8,1,497,"[0.0]","[42.0]","[0.0]","[0.9887671232876712]","[6.651236957644736E8]","[4.583825202924657E8]","[225695.06168985902]","[2.067411754720079E8]","[100.67691236813418]","[2098474605]"
900,900,600.0,6.0,true,2210.8608368664795,430201.7436415985,103282.2931543451,1.2051623482962605E8,2,274,"[0.5621251071122536,0.5624107397886319]","[30.0,30.0]","[96.0,95.0]","[0.9920547945205479,0.9920547945205479]","[1.2052490482992682E8,1.2051623482962605E8]","[8.598015533081822E7,8.594204749182896E7]","[103282.2931543451,103604.57050770096]","[3.454474949910859E7,3.45741873377971E7]","[182.95935387620491,181.44896713026256]","[1574346459,-235522229]"
900,900,462.80938070333207,2.69134944475203,true,2290.9256433924,302934.4269041369,49395.45958006155,7.578146338715243E7,1,404,"[0.9756164383561644]","[41.0]","[90.0]","[0.989041095890411]","[7.578146338715243E7]","[5.567589563251827E7]","[49395.45958006155]","[2.0105567754634164E7]","[61.47409965933348]","[-1172626664]"
900,900,535.261341742142,4.1389982034022506,true,2578.6274395032788,421227.583936256,75615.69086780223,1.1990952443319212E8,2,193,"[0.8298630136986301,0.829041095890411]","[23.0,23.0]","[111.0,112.0]","[0.993972602739726,0.993972602739726]","[1.1990952443319212E8,1.1996881031696309E8]","[8.571833142431605E7,8.580992539004238E7]","[76491.76416042652,75615.69086780223]","[3.419119300887607E7,3.415888492692071E7]","[112.20882388519547,108.08397543369924]","[-695764434,-262426302]"
900,900,308.06783244900873,1.1139294289966548,true,2166.5414209149617,220898.82616975787,60785.9123669683,1.4939676332237232E8,1,93,"[0.9709589041095891]","[59.0]","[107.0]","[0.9841095890410959]","[1.4939676332237232E8]","[1.0577951544545068E8]","[60785.9123669683]","[4.3617247876921654E7]","[60.055743308229424]","[-866402813]"
900,900,151.95352633276636,1.33852061682891,false,2886.1456631199535,336797.4843197463,228437.6273113329,1.0029773400598937E9,1,860,"[0.0]","[24.0]","[0.0]","[0.9936986301369863]","[1.0029773400598937E9]","[6.889654020462382E8]","[228437.6273113329]","[3.1401193801365554E8]","[130.50655883368307]","[488822764]"
900,900,194.11202714524416,3.9590958641473604,false,1250.1055594860995,450000.0,290875.44731404464,3.768669220324516E8,1,130,"[0.0]","[39.0]","[0.0]","[0.9895890410958904]","[3.768669220324516E8]","[2.6121863459657344E8]","[290875.44731404464]","[1.1564828743587819E8]","[251.19004556264196]","[-1260456306]"
900,900,183.09758495998804,0.25631535236464265,false,1425.6051326478184,112980.02316644305,58555.23199995464,1.2854471808233857E8,1,103,"[0.9950684931506849]","[215.0]","[19.0]","[0.9413698630136986]","[1.2854471808233857E8]","[9.171103384690334E7]","[58555.23199995464]","[3.6833684235435225E7]","[41.48991767837806]","[1112392086]"
900,900,142.56467386427704,3.2906530759112256,false,2481.4925093364827,330104.2811535436,246804.6096044671,7.387207340642747E8,1,645,"[0.0]","[27.0]","[0.0]","[0.9928767123287672]","[7.387207340642747E8]","[5.0851138508855194E8]","[246804.6096044671]","[2.3020934897572276E8]","[143.92625236708966]","[1211037507]"
900,900,498.2998731459768,1.9865474153709106,false,2813.8710317774107,285332.83124414796,20.264491578283284,1.523664390678934E7,1,423,"[0.9819178082191781]","[33.0]","[67.0]","[0.9912328767123287]","[1.523664390678934E7]","[1.4284563513713922E7]","[20.264491578283284]","[952080.3930754185]","[0.037450721753284365]","[-1657920192]"
900,900,406.58780955057534,2.7831071220608403,true,1043.2193577298258,202779.1593670088,45669.69445546426,2.368261688250052E7,2,20,"[0.9843835616438357,0.9843835616438357]","[567.0,564.0]","[58.0,58.0]","[0.8364383561643836,0.8386301369863014]","[2.3730008821315475E7,2.368261688250052E7]","[2.0116789294980295E7,2.0098078511453617E7]","[46159.84023165688,45669.69445546426]","[3613219.5263351803,3584538.371046905]","[56.08408876194881,59.439130956911306]","[-1057655898,1546514360]"
